Job (Long),AD,Email,ShoreTel,Cell,Fax,Desktop,Laptop,List of Members
"Manager, Quality Assurance",x,x,x,x, ,"[""Dynamics-Remove Prod Icon"", ""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Regulatory Bulletin"", ""ADC-MFG Approver Medford"", ""Allergen Management Team-Medford"", ""Goals Training Sessions-Supervisors"", ""GROUP-QA Frozen-Medford"", ""GROUP-QA Canning-Medford"", ""ADC-CONFIDENTIAL"", ""ADC-cSOP Notify Corp"", ""GoogleAppsLegalHold"", ""ADC-Plant Editor Medford"", ""Smartsheet_Licensed"", ""Store-QA Alfresco"", ""Store-QA Medford EM RW"", ""Environmental Management Team"", ""Team Rainbow"", ""ADC-ENG PKG Specs Notify"", ""ADC-Plant Notify Medford"", ""ADC-Plant Approver Medford"", ""Sensory Gemba Tasting-Medford"", ""ADC-QA CAN Approver Medford"", ""ADC-QA Approver Corp"", ""New Product Startup-Medford"", ""Dynamics Team"", ""Concur Users"", ""DAX-Advisory Team"", ""Intermediate Shelf Life Reporting"", ""Store-Projects Cost of Quality RW"", ""QA Plant Supvr-Mgrs-Medford"", ""QA Plant Coord-Supvr-Medford"", ""QA Canning-Medford"", ""QA Frozen-Medford"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Technical Services"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""WIP"", ""Store-QA Frozen Holds Medford"", ""Store-QA"", ""qualitydocsAdmin"", ""QA Manufacturing-Medford"", ""New Packaging"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""Store-Organic Agriculture Sample Approval Status Log - Write"", ""GMP Tip"", ""QA Frozen Hold-Medford"", ""New Products"", ""MCR"", ""Ingredient Steering Committee"", ""Allergen Advisory-Medford"", ""New Item Number Notification"", ""Plant Management"", ""Micro"", ""Canning Specifications"", ""Accident Reporting-Medford"", ""manufacturingebsEditor"", ""Store-QA Can Med Hold Summaries"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""QA Special Handling-Northpoint"", ""Soup Qualification Development"", ""Store-Projects Raw Material Improvement"", ""New Equipment Startup SOP-Medford"", ""QA Medford"", ""QA Special Handling-Medford"", ""Soup Release-Medford"", ""QA Medford eFax"", ""QA Dry-Medford"", ""Maintenance-Medford"", ""manufacturingEditor"", ""Allergen Team"", ""QA Kitchen-Medford"", ""Environmental Results-Medford"", ""Staff-Medford"", ""HACCP"", ""Ergo Crust Project"", ""QA-Issues"", ""Safety-Medford"", ""ManufacturingBasic""]"
"Manager, R & D Information Systems",x,x,x,x, ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""UPIF Distribution"", ""Margin Team"", ""Goals Training Sessions-Supervisors"", ""Operational Data Change Review"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""New Product Startup-Pocatello"", ""GoogleAppsEA"", ""Culinary"", ""Store-Culinary"", ""New Item Number Request"", ""ADC-ENG PKG Specs Notify"", ""Staff-Northpoint Corporate"", ""TNP Info Distribution"", ""TNP Prelim Review"", ""New Product Startup-Medford"", ""New Product Startup-Santa Rosa"", ""R&D Recipe Systems Support"", ""Store-Projects New Products RW"", ""Dynamics Team"", ""Concur Users"", ""DAX-Startup Team"", ""DAX-Functional Area Leaders"", ""Enterprise Applications Team"", ""Store-Technical Services"", ""Plant Trial Distribution-Medford"", ""Change Notification (Recipe)"", ""Bull"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""Store-Sensory"", ""New Product Meetings"", ""New Distribution Announcement"", ""Store-UK Product Development"", ""New Products"", ""MCR"", ""New Item Number Notification"", ""Store-Projects-Genesis"", ""Oracle Team"", ""Requisition"", ""Store-Training EBS"", ""manufacturingebsEditor"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""Ingredient Supplier Changes"", ""Store-Planning"", ""Emergency Schedule Change-Northpoint"", ""Plant Trial Distribution-Northpoint"", ""manufacturingEditor"", ""Staff-Remote"", ""Store-Projects Tech Services RO"", ""R&D-Northpoint"", ""Store-Research and Development"", ""researchdocsAdmin""]"
"Manager, Recruiting",x,x,x,x, ,"[""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""GoogleApps_HumanResources_Department"", ""Goals Training Sessions-Supervisors"", ""Store-Human Resources Private Employee Relations Restricted"", ""Video Sup-MED"", ""ADC-Plant Editor Medford"", ""Smartsheet_Licensed"", ""Store-Human Resources Private Budget RW"", ""Concur Users"", ""Store-Production Medford"", ""Store-Human Resources"", ""Human Resources"", ""Store-Safety"", ""Store-Database Punch Detail RO"", ""Store-Office Admin"", ""Managerial staff"", ""Onboarding"", ""Staff-Northpoint"", ""Staff-Remote"", ""Staff-Medford"", ""Staff-Petaluma"", ""Safety Committee-Medford""]"
"Manager, Sales Planning",x,x,x, , ,"[""FS_Sales_Pricing_Notify"", ""FS_SalesItemManagement_Notify"", ""ADC-RA Notify Corp"", ""Goals Training Sessions"", ""Store-Sales Contracts and Agreements Walmart RW"", ""Store-Sales Contracts and Agreements Target RW"", ""Store-Sales Contracts and Agreements RW"", ""ADC-Corp Editor"", ""FS_SalesTeam_Notify"", ""Smartsheet_Licensed"", ""GoogleApps"", ""GADS"", ""Sales Operations Team"", ""New Customer Setups"", ""Store-Projects New Products RW"", ""AFS Log Notification"", ""Concur Users"", ""New Distribution Announcement"", ""New Item Number Notification"", ""Store-Sales"", ""Store-Marketing"", ""Marketing and Sales-Petaluma"", ""CostCo Orders"", ""Store-Projects Price Lists RO"", ""Store-Outside Sales"", ""datasync"", ""Outside Sales"", ""arReader"", ""Staff-Petaluma"", ""Inside Sales"", ""Store-Category Management"", ""Store-Projects ETL RW"", ""Store-Accounting Broker Commissions RW""]"
"Manager, Sanitation",x,x, , , ,[]
"Manager, Sourcing",x,x,x,x,x,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""ADC-PROC Approver Corp"", ""Sourcing Managers"", ""Goals Training Sessions-Supervisors"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Quintiq-MRP"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleAppsEA"", ""Quintiq-Material Planner"", ""Team Rainbow"", ""ADC-ENG PKG Specs Notify"", ""Sourcing-NonInventory"", ""Sourcing-Packaging"", ""QA Special Handling-Pocatello"", ""Store-Projects New Products RW"", ""Dynamics Team"", ""Concur Users"", ""manufacturingReader"", ""manufacturingebsReader"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""GMP Tip"", ""Material Shortages-Medford"", ""Store-Production Medford"", ""Expiration-Medford"", ""New Item Number Notification"", ""Managerial staff"", ""Schedule Approval"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""IDMG-Indirect Materials"", ""Store-Projects Raw Material Improvement"", ""QA Special Handling-Medford"", ""Sourcing"", ""Staff-Dutton"", ""Staff-Remote"", ""Staff-Medford"", ""Inventory Management"", ""Material Planning"", ""Flight Notifications"", ""Goals Training Sessions"", ""GoogleAppsLegalHold"", ""TNP Info Distribution"", ""Sourcing-DryGoods"", ""Concur Corporate"", ""Store-UK Supply Chain Management""]"
"Manager, Special Projects",x,x,x,x, ,"[""ADC-Recall Access"", ""Allergen Management Team-Medford"", ""Goals Training Sessions"", ""ADC-QS Approver"", ""ADC-CONFIDENTIAL"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Store-QA Alfresco"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""New Product Startup-Pocatello"", ""GoogleApps"", ""Quality Systems"", ""Environmental Management Team"", ""Team Rainbow"", ""GADS"", ""New Product Startup-Medford"", ""New Product Startup-Santa Rosa"", ""Store-Projects Equipment Project for FM Reduction RW"", ""Dynamics Team"", ""Concur Users"", ""manufacturingebsReader"", ""Store-QA"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Managerial staff"", ""Staff-Medford"", ""Safety-Medford""]"
"Manager, Supply Chain Project",x,x,x,x, ,"[""ADC-Recall Access"", ""Vehicle Management System"", ""ADC-WHS Approver Corp"", ""Goals Training Sessions"", ""GROUP-Warehouse-Medford"", ""ADC-CONFIDENTIAL"", ""GoogleAppsLegalHold"", ""ADC-Plant Editor Medford"", ""Smartsheet_Licensed"", ""Usage Variance Team-Medford"", ""Team Rainbow"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""Alias Team-Medford"", ""Warehouse-Pocatello"", ""Dynamics Team"", ""Concur Users"", ""DAX-Advisory Team"", ""Store-Projects Cost of Quality RW"", ""Production Shift Report-Medford"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""Enterprise Applications Team"", ""QA Canning Report-Medford"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""Material Shortages-Medford"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Expiration-Medford"", ""Material Receipt Group"", ""New Item Number Notification"", ""Plant Management"", ""Store-Projects-Genesis"", ""Store-Warehouse"", ""Oracle Team"", ""Accident Reporting-Medford"", ""Store-Training EBS"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""manufacturingebsAdmin"", ""Warehouse 349"", ""Warehouse Administrators-Medford"", ""Finished Case Report"", ""QA Special Handling-Northpoint"", ""Store-Projects Raw Material Improvement"", ""Store-Projects Scanning"", ""New Equipment Startup SOP-Medford"", ""Warehouse-Medford"", ""Store-Warehouse Private Personnel"", ""Machinery Reciepts"", ""manufacturingAdmin"", ""apReader"", ""Warehouse Offices-Medford"", ""Store-Projects-erp"", ""Staff-Northpoint"", ""Staff-Medford"", ""Supplier Lot Notification"", ""Warehouse EFax"", ""warehouseEditor"", ""EDI DOs"", ""Warehouse-Issues"", ""Inventory Management"", ""Safety-Medford"", ""WarehouseReceiving"", ""ManufacturingBasic""]"
"Manager, Supply Chain Systems",x,x,x,x, ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Positive Release-Santa Rosa"", ""Flight Notifications"", ""Goals Training Sessions-Supervisors"", ""ADC-Corp Editor"", ""FS_ITAppsTeam_Nofity"", ""Quintiq-Internal Support"", ""Smartsheet_Licensed"", ""Quintiq-Demand and Distribution"", ""Quintiq-MRP"", ""Quintiq-Optimizer"", ""GoogleAppsEA"", ""Quintiq-Superuser"", ""New Item Number Request"", ""ADC-ENG PKG Specs Notify"", ""QA Frozen Hold-Pocatello"", ""Quintiq-Integration"", ""Quintiq-Data Maintenance"", ""Quintiq-SAM"", ""Dynamics Team"", ""Concur Users"", ""DAX-Startup Team"", ""DAX-Functional Area Leaders"", ""qualitydocsReader"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""Enterprise Applications Team"", ""Plant Trial Distribution-Medford"", ""Change Notification (Recipe)"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""QA Frozen Hold-Northpoint"", ""QA Frozen Hold-Medford"", ""Material Shortages-Medford"", ""Material Receipt Group"", ""New Item Number Notification"", ""Store-Projects-Genesis"", ""Oracle Team"", ""Requisition"", ""Store-Training EBS"", ""HEART"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""Store-Projects 3000 Dutton R-W"", ""Ingredient Supplier Changes"", ""Store-Planning"", ""Test"", ""Store-New Products Write"", ""Warehouse Report Group"", ""Item Status Changed"", ""Store-Warehouse Logistics"", ""Store-Projects-erp"", ""Warehouse Administrators-Northpoint"", ""Staff-Remote"", ""Staff-Petaluma"", ""Store-Projects-APP Project Planning"", ""Store-Planning R-W"", ""Planning-Issues"", ""Planning"", ""ManufacturingBasic"", ""Material Planning""]"
"Manager, Sustainability",x,x,x,x, ,"[""GoogleApps_Customer_Marketing_Department"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""MBR"", ""Flight Notifications"", ""EMU"", ""Goals Training Sessions-Supervisors"", ""Concur Users"", ""Store-Marketing"", ""Marketing Staff"", ""Restricted Email-Staff All Amy's"", ""Staff-Petaluma""]"
"Manager, Trade Spending",x,x,x, , ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Goals Training Sessions-Supervisors"", ""Global Protect VPN User"", ""Store-Sales Contracts and Agreements Walmart RW"", ""Store-Sales Contracts and Agreements Target RW"", ""Store-Sales Contracts and Agreements RW"", ""Smartsheet_Licensed"", ""GoogleApps"", ""GADS"", ""Sales Operations Team"", ""New Customer Setups"", ""Store-Accounting AFS Aging RW"", ""AFS Log Notification"", ""Dynamics Team"", ""Concur Users"", ""Trade Management Team"", ""New Distribution Announcement"", ""Store-Sales"", ""Marketing and Sales-Petaluma"", ""Store-Projects-Genesis"", ""Store-Projects Price Lists RO"", ""Oracle Team"", ""Store-Training EBS"", ""Store-Outside Sales"", ""datasync"", ""apebsukReader"", ""apebsReader"", ""arReader"", ""Staff-Petaluma"", ""Inside Sales"", ""Broker Commissions"", ""Sales-Region Managers"", ""Store-Projects ETL RW"", ""Store-Accounting Broker Commissions RW""]"
Manufacturing Admin. Asst.,x,x, , , ,[]
Manufacturing Administrative Assistant,x,x,x, , ,"[""GoogleApps"", ""Production Shift Report-Medford"", ""Store-Production"", ""Store-Production Medford"", ""Production-Medford"", ""manufacturingebsAdmin"", ""QA Special Handling-Medford"", ""manufacturingEditor"", ""Store-Production Medford Production Roster"", ""Staff-Medford""]"
Manufacturing Controls Engineer,x,x,x,x, ,"[""Store-Projects DAX MS Project RW"", ""Dynamics Prod Users"", ""Goals Training Sessions"", ""Video Sup-MED"", ""Smartsheet_Licensed"", ""GoogleAppsEA"", ""Ignition Admins"", ""wcalarmsun3"", ""wcalarmsun2"", ""wcalarmsun1"", ""wcalarmsat3"", ""wcalarmsat2"", ""wcalarmsat1"", ""wcalarm3"", ""wcalarm2"", ""wcalarm1"", ""Dynamics Team"", ""Concur Users"", ""QA Canning Report-Medford"", ""Store-Maintenance"", ""Engineering Department"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""New Equipment Startup SOP-Medford"", ""Store-Maintenance Medford"", ""Maintenance-Medford"", ""Warehouse Offices-Medford"", ""Staff-Remote"", ""Staff-Medford"", ""Engineering-Medford"", ""Store-Engineering""]"
Manufacturing Coordinator,x,x,x,x, ,"[""GROUP-Warehouse-Medford"", ""Global Protect VPN User"", ""ADC-Plant Editor Medford"", ""GoogleAppsEA"", ""Usage Variance Team-Medford"", ""Alias Team-Medford"", ""New Product Startup-Medford"", ""Store-Production Medford Private"", ""Quintiq-Frozen Sup"", ""Store-Production Medford Canning RW"", ""Production Shift Report-Medford"", ""Store-Production"", ""QA Frozen Hold-Medford"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Production-Medford"", ""New Item Number Notification"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""manufacturingebsEditor"", ""manufacturingebsAdmin"", ""Warehouse Administrators-Medford"", ""Kitchen-Medford"", ""QA Medford"", ""QA Special Handling-Medford"", ""Warehouse-Medford"", ""manufacturingEditor"", ""Store-Production Medford Production Roster"", ""Staff-Medford"", ""warehouseEditor"", ""Pasta Line-Medford"", ""Planning-Medford"", ""NERP"", ""Food Safety Team-Santa Rosa"", ""ADC-Plant Editor Santa Rosa"", ""Smartsheet_Licensed"", ""ADC-ENG PKG Specs Notify"", ""New Product Startup-Santa Rosa"", ""Store-Manufacturing Santa Rosa"", ""Concur Users"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""WIP"", ""Bull"", ""Packaging Specification Notification"", ""Allergen Declaration"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""New Product Meetings"", ""Store-Production Supervisors"", ""Store-Production Operations"", ""Store-Production Kitchen"", ""New Products"", ""MCR"", ""QA Jarring Report-Northpoint"", ""Store-Executive MBR Presentations RW"", ""Emergency Schedule Change-Northpoint"", ""Finished Case Report"", ""Running Production"", ""Store-Database Punch Detail RW"", ""Store-Production Planning"", ""Staff-Northpoint"", ""Store-QA Private Specs"", ""ManufacturingBasic"", ""Plant Trial Distribution-Pocatello"", ""Material Shortages-Pocatello"", ""ADC-PROD Notify Pocatello"", ""ADC-Plant Editor Pocatello"", ""Safety-Pocatello"", ""Shoreware Prod-POC"", ""Store-Projects Pocatello"", ""GoogleApps"", ""GADS"", ""Staff-Pocatello"", ""Quintiq-Staff Assignment Module Team"", ""manufacturingebsReader"", ""Staff-Remote"", ""warehouseReader"", ""ADC-Plant SUP Notify Pocatello""]"
Manufacturing Operations Analyst,x,x,x, , ,"[""Flight Notifications"", ""Store-Projects ETL Labor RW"", ""Margin Team"", ""Goals Training Sessions"", ""Smartsheet_Licensed"", ""New Product Startup-Pocatello"", ""GoogleApps"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""Staff-Northpoint Corporate"", ""New Product Startup-Medford"", ""New Product Startup-Santa Rosa"", ""R&D Test Notification-Weekly"", ""Quintiq-Planning Mgt"", ""Quintiq-Frozen Sup"", ""Quintiq-Staff Assignment Module Team"", ""Disposal and Planned Waste"", ""manufacturingebsReader"", ""Store-Production"", ""Store-Production Manufacturing"", ""MCR"", ""A3 Stragteic-Standard Cost"", ""Plant Management"", ""manufacturingebsEditor"", ""Managerial staff"", ""Frozen Foods-Santa Rosa"", ""manufacturingEditor"", ""Staff-Remote"", ""ManufacturingLaborEmployeeDetail"", ""ManufacturingBasic""]"
Manufacturing Operator I,x,x,x, , ,"[""ADC-Plant Editor Pocatello"", ""GoogleAppsEA"", ""Accident Reporting-Pocatello"", ""Staff-Pocatello"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""Store-Production Manufacturing"", ""Store-Production Supervisors"", ""GoogleApps"", ""Store-QA Alfresco Medford Canning RW"", ""ADC-ENG PKG Specs Notify"", ""Store-Production Medford Canning RW"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Hold-Medford"", ""Material Shortages-Medford"", ""Store-Production Medford"", ""Production-Medford"", ""Store-Production Medford Leftover Log"", ""Expiration-Medford"", ""New Item Number Notification"", ""Canning-Medford"", ""Canning Specifications"", ""Accident Reporting-Medford"", ""Staff-Medford"", ""Store-QA Alfresco SQF Doc Pending WI JAs Canning RW"", ""Store-Planning-Medford Delivery Schedule RW"", ""Material Receipt Group"", ""Store-Safety"", ""Canning"", ""Safety-Pocatello""]"
Manufacturing Operator II,x,x, , , ,"[""GoogleAppsEA"", ""R&D Test Notification-Weekly"", ""Quintiq-Frozen Sup"", ""Quintiq-Staff Assignment Module Team"", ""Store-Projects Cost of Quality RW"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""Store-Production Manufacturing"", ""Store-Production Supervisors"", ""Store-Production Kitchen"", ""Accident Reporting-Santa Rosa"", ""Frozen Foods-Santa Rosa"", ""QA Special Handling-Northpoint"", ""QA Manufacturing-Northpoint"", ""Store-Production Planning"", ""Staff-Northpoint"", ""Staff-Sutton"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Production Medford Leftover Log""]"
Manufacturing Operator III,x,x,x, , ,"[""GoogleAppsEA"", ""Material Shortages-Medford"", ""Store-Production Manufacturing"", ""manufacturingebsEditor"", ""manufacturingebsAdmin"", ""Kitchen-Medford"", ""Staff-Medford"", ""GoogleApps"", ""manufacturingReader"", ""Production-Medford"", ""Store-Production"", ""Store-QA Read""]"
